beta,phi,theta,gamma,delta,gammaT,deltaT,eta,b,kappa,R0
0.4719902810186613,2.4062377762228713,0.20057613412942737,0.7248976269564591,0.7028008732261757,1.5271996316895822,0.6133290193639696,1.3371407092226046,1.1738254737686364,0.002575075996356706,1.63607706546362
0.36392622636165467,2.2185473805423825,0.4348553206749881,0.7099176169745623,0.7118113280081501,1.4411191589571535,0.622018893295899,1.370574652258617,1.1592751931254752,0.0024830780849171186,1.622871561079834
0.48023342423490245,1.8029309159264666,0.13441764426045122,0.6802036775614445,0.7258993356314798,1.503842105907388,0.6392760832235217,1.416893312139747,1.631342295194417,0.00262945005428046,1.0272316980753262
0.5539167056209408,2.2140077202311947,0.15696289643490066,0.6700080190923374,0.7165906628960123,1.4932741532172076,0.5820315575879067,1.3672219745513672,1.5326120334944688,0.0022532020680528756,1.2474760225345454
0.5054891247919294,1.9260757122104986,0.42543752510690436,0.6879184345328249,0.7197138232073436,1.5202858618064783,0.6286589656472206,1.392903296108047,1.1852418838874437,0.002428865369354996,1.5009858124918316
0.37964874704019164,2.350832920661545,0.309083624294959,0.6934978116649824,0.6990401341145237,1.448276089511346,0.5537791584767401,1.4221190020786598,1.5321860786508767,0.0025152996554660303,1.2458424344074288
0.5673778708442114,2.0957625541904705,0.19582857544968527,0.6930801399915169,0.6957600028955687,1.4282407729211262,0.5830803512819112,1.432493369791967,1.3267546883993782,0.0026627370742227266,1.3387650950580543
0.5077384675794746,1.984024411345017,0.37922663727899397,0.6858537834255645,0.715458400176838,1.4409450146090237,0.550865597371012,1.3767920848956952,1.170904068199452,0.0024632017578541613,1.44825705786161
0.5367512829753104,2.3929232924854147,0.31414627642525983,0.6941623632381669,0.6923307782181849,1.4680132712004705,0.5291838592197746,1.3517087962801257,1.5066713339614681,0.0025931429456686602,1.3324446989494394
0.4680330392136238,2.162766690751188,0.32527500294304146,0.6764036499354987,0.7249498667834947,1.5168574733566493,0.5580815286319702,1.3789444907822956,1.743327548956219,0.002477381035887326,1.1323125803087402
0.3733487247943412,1.7739474327764473,0.33813143470852325,0.6756105547086335,0.7267113502689948,1.5380754420603626,0.5201276380997152,1.43018856431668,1.359395828644093,0.0027364514411970355,1.0920702253088637
0.36277533929445777,2.0698435911504784,0.4556838842999811,0.7021746312715113,0.7180361059426019,1.5097554011829197,0.5552398920897395,1.434481353119947,1.289811256762594,0.0024690758489537986,1.3494790534718573
0.41537238206365146,2.4361598482516125,0.13960656270819405,0.7005814958359114,0.7265474911207954,1.5160370647953822,0.5223873394634575,1.35855240801163,1.3481791237964293,0.0024359751274886854,1.3322624143664585
0.39437428241712036,2.066405262897955,0.24948359358279656,0.6793022323390469,0.6906143384470294,1.4699227634305134,0.5358867909256368,1.4121218983661383,1.6676127929301,0.0026357652132476994,1.0297152015404776
0.495927039302187,1.4418911076753864,0.21037987713391582,0.7339961249126742,0.7091439070254564,1.5103070645662957,0.5471977070849389,1.4594958189716563,1.3541115167336537,0.002294386948264825,0.9593876372679518
0.37898937137681055,2.358892701652948,0.37785758343370013,0.7011756571081156,0.7042355195501198,1.4649598972033708,0.5999800893384963,1.338552399783395,1.6023623440490105,0.0023421798757975922,1.2912362369315091
0.42958597621298394,1.9733058134055461,0.43069777072003734,0.6825980894570238,0.7068421390242874,1.4449979626922866,0.5230866466443986,1.4397779306129863,1.4508285222074948,0.002734184570501869,1.1966914995827107
0.39184418511460534,2.428637148002977,0.36700302308456356,0.7015269811496448,0.7161020591892302,1.5525842277961783,0.5323598473537714,1.3348157802037894,1.5708976919964885,0.002406201216710421,1.2684860939613698
0.3855840220802929,1.9810877746616022,0.30095060558058323,0.7072717148838564,0.7277062264444927,1.4393022323027251,0.6179106265753508,1.4359964697447916,1.3029756632206029,0.0023872593599759667,1.3147638707940468
0.387601500848541,2.3975408686129374,0.3072388665244604,0.7015536311321581,0.7204839098099619,1.4889771198690869,0.5540704983975738,1.4689168390743435,1.1027778613348491,0.0026674669681737823,1.6400468706906035
0.5461329851136543,1.8643978945231063,0.3361724968242149,0.6862231208995605,0.6908010324866821,1.4407200005161576,0.5474659386612475,1.4488365900234008,1.1757557116108015,0.0027439720545895403,1.3556304451085741
0.3709574373019859,1.9773123476282923,0.37706607264932246,0.6860680745388381,0.7239690663690368,1.4788497381773777,0.6136289797797799,1.3605791693705442,1.347089195026271,0.002685641232070824,1.3059357870421286
0.4982715596095658,1.5032980608574578,0.11545058733504265,0.6749602796118706,0.7015505537372082,1.5307211266434753,0.6276673695109785,1.4448713976408665,1.7490319254795088,0.002444873858173378,0.8464131267419486
0.5719376702758018,2.1437973089949223,0.17781274320061008,0.6758468537287166,0.7269383383989334,1.4361067641363479,0.6094410867150873,1.4126435740478336,1.6284430043463596,0.002433202498289757,1.2102927383271571
0.3883982125704642,2.2590944539672924,0.41949962093246485,0.7044681845661253,0.7287460068818181,1.5613575531425887,0.5478020161446184,1.3718706797733902,1.3394013572906143,0.002304743511245276,1.3922652102494637
0.4897850466088857,2.4424716550502925,0.3895451202706123,0.694088597186065,0.7269156763851642,1.5024888920760713,0.5850558991115541,1.3449337281643723,1.6170518725655971,0.002431016404135153,1.368092008459709
0.44459918773383833,1.9987394604488506,0.23219534115679563,0.7218612254140898,0.7262535650370021,1.5017554043442942,0.6058852997235954,1.4205223107800509,1.5842505021315065,0.002266959723030838,1.1258232753793078
0.5660216087161097,2.036162805036874,0.26929005718169113,0.716391246200384,0.7238303467407823,1.5008409523265436,0.5540536529123783,1.357324993723072,1.4863488478453828,0.0025971959741165245,1.2300715876053
0.39614511126186697,2.347148395741358,0.3546451389125238,0.6742997692419836,0.710224289479355,1.4761054146499373,0.5906149876862764,1.3530700820588195,1.615073127488885,0.002718741525197402,1.2721007245315685
0.5375460938806645,1.7993411953177998,0.3186880524639661,0.6804097382168596,0.7147296674599249,1.454345729285851,0.6378303104694933,1.451705046288048,1.5758425960524938,0.002499350936881577,1.1578770674817858
0.49300109358155164,1.6934010904858585,0.17886982464448858,0.7022876836513169,0.6946707237251103,1.508358850767836,0.5611868559736759,1.4298153201707948,1.160674465266522,0.002722919636149891,1.193971627736561
0.42523471164866344,2.2491628461227515,0.3155878142962853,0.6766344917314127,0.7192470692222317,1.4725415625749154,0.6289980533234776,1.4186977362943192,1.3924598949920386,0.002285016863668959,1.4113006959674266
0.4920851820358075,2.152771601760061,0.44355182980466634,0.7167942178825226,0.6947993498084445,1.49023911542492,0.5671056199725717,1.3714488864326848,1.6551132966346107,0.002271494902856648,1.2259420567907513
0.4493802207766566,2.2756592485418072,0.12626397586148233,0.7312514909670378,0.7258274587119619,1.5383875353378245,0.5248847038820386,1.378953780462034,1.5011472914261743,0.002343006191092233,1.1681350217637745
0.4834793704620096,2.0648210084377787,0.1992198931913202,0.7328565465095452,0.691218050915127,1.4703344835387542,0.531021734636277,1.3822903920576597,1.1696660150374285,0.0026107381238214054,1.3528513244741107
0.3509575804136693,1.8467941533718255,0.19285848369294156,0.7032391186919994,0.7106271104613939,1.5359032501932235,0.5288737680874765,1.3724891339382155,1.6434570668776518,0.0024353049787227067,0.9158116293745338
0.523134395936504,1.7901025485589632,0.1724068605126813,0.6970629800381138,0.6930849919126679,1.4650751639041117,0.5944642980732023,1.466511672705412,1.2099025855234824,0.0024967124833026903,1.24839150062649
0.3684377335698809,1.6126663946023907,0.357261812766393,0.7070580945000984,0.7063734482514361,1.5076648297929205,0.5533749489411712,1.3320464566045749,1.224951084672287,0.0024344753077176094,1.1340305249880704
0.43513248922419734,2.2013842111628033,0.3717354616777351,0.7113602172477791,0.6980456038980434,1.4922077184729279,0.5409228452201933,1.403958091774024,1.4388333567403255,0.0027147892521616696,1.279734711901195
0.40463782198843545,1.8954044808001487,0.45860081704054023,0.6767860897947102,0.6921496685805419,1.4984761264501139,0.5653460303246975,1.4096943981948618,1.4801245204634963,0.002409176858724095,1.1775038316867437
0.45393280173069794,2.3490428525750753,0.39979125422084083,0.7151142452075145,0.7280022724525382,1.4761742220679297,0.5308235197588802,1.4210181476846337,1.1782657537395134,0.002660654279830245,1.5828425633500256
0.48307397972908794,2.1157980484686556,0.2429926509866491,0.7021249657211204,0.6938141571848342,1.460765059601981,0.5269694755729288,1.4345049384307738,1.6984158545399084,0.0024795022727067896,1.0628194319841908
0.37055856652325014,1.67623140897986,0.4189958526684592,0.6876527312947437,0.7216708383578807,1.4764099548989906,0.5943706340193748,1.354134963980255,1.3928773945748805,0.002469370782460707,1.1367337127374952
0.5464400316716637,1.9902780530584274,0.37341290072662137,0.6930440566752416,0.7147631688800951,1.5716599630704151,0.6106039068158716,1.402648026582164,1.174282190677151,0.0023692862046494462,1.513294122323145
0.4463001696590799,2.0868712673978878,0.470905230048423,0.7203607491467459,0.6949870222229511,1.5571067566471175,0.5874284299127758,1.355102769442834,1.22826941517815,0.002662620024553811,1.4741757655261463
0.4837287536857183,2.309314929557382,0.3417108377916739,0.7154498206893913,0.6931148993968963,1.4699345472129062,0.6365387014187873,1.394238530101565,1.1959887023152782,0.0022549159986743083,1.6492393458023376
0.48156076629646116,2.217919887186377,0.43717382052354514,0.6772648956157887,0.7149434323813766,1.4850711133959702,0.5252832743059844,1.368884996620938,1.5404735014021396,0.0024174783193661523,1.2792072455302916
0.40231728572514835,2.390995668638381,0.292731035507905,0.7195225576587642,0.7159079071066031,1.473436893802136,0.5386737272460014,1.4505996691000957,1.3636416381407528,0.0025284112142243734,1.3659856310748022
0.4090255875862203,1.5675562405674717,0.1355691779376939,0.7002615573289803,0.6905181869833419,1.5629817608953456,0.6376716959252954,1.3913783220369367,1.5206268290282225,0.0024236458722269164,0.9290316582627328
0.47364001531037503,2.1465891711928413,0.20349654644013693,0.667181120841919,0.7005875945209215,1.4373331062449142,0.5630150742959231,1.4034645902415115,1.6883121809053234,0.002322525233922837,1.0971632361110002
0.5730920694617089,2.399324024835834,0.15882253251752507,0.6676026004498513,0.7041248557207485,1.523862879748922,0.5760016166344285,1.4355974919013679,1.2583633047007954,0.0026759355819473665,1.5198136986934123
0.43124047293094914,1.5995198569538769,0.41507297418608025,0.7199345403712553,0.7188753865243246,1.5695003249100412,0.5806527227535844,1.3451360675121347,1.3462670010700821,0.0023650482056352,1.1283953511379865
0.3916278604138642,2.466964925201842,0.3931348325063785,0.6791832756530493,0.6918608233748624,1.5071761916740798,0.5829787817280739,1.4272275944675008,1.6998499136745928,0.0026561410079244526,1.2598599988249144
0.4010845587926451,1.9533904862718188,0.2626300008346637,0.7057464069561101,0.6907667972228179,1.531303853392601,0.5354478526711464,1.417668186487009,1.6524605435804463,0.0024258292318011325,0.9975768285194878
0.5085534111736342,1.884247240754659,0.17877655387359362,0.6771591740145037,0.6906534262169152,1.508185422210954,0.563985162883997,1.3983610355636724,1.6722436580303124,0.0023146394781613103,1.0072015476612715
0.42044447084772396,2.2417526186610335,0.10508606414248546,0.6887805787428902,0.7252166461870074,1.5216333461133764,0.5692146142143756,1.4095691406394664,1.1470336360297164,0.0026113649426649016,1.4596287673487323
0.4973445948760491,1.6458832428327295,0.4160403138104205,0.7280534740281291,0.7180430915306012,1.467646405578125,0.5829776639565826,1.349765879448503,1.3701447337249293,0.0027182167735028393,1.1808934634791783
0.5090097360254731,2.3372582632068077,0.42094550834285716,0.699371487666387,0.721677105911076,1.4914992654975503,0.5404246834032238,1.3653195336349306,1.7270097333317622,0.0025478339520748705,1.247901899633657
0.42857715964550147,1.503353801849531,0.43986255350181214,0.6949772579848456,0.7008485627826303,1.5124585500638932,0.6136297164931893,1.4279642430801565,1.6516865110374055,0.0023755505493531625,0.9821486149474346
0.5065384146396537,1.9587286640972597,0.3369355119156341,0.6841079722324697,0.7126488247718662,1.4797329763462765,0.5714360558595508,1.3357986340066417,1.7120306763337925,0.0026495764693322903,1.1101215674529112
0.532837612957228,1.5211275932866846,0.4660370571467405,0.682267465679751,0.7219978548406313,1.49853122852277,0.600276835097,1.3527298950233184,1.0804794726834632,0.002684173544333317,1.3713597651718998
0.5449979991733562,1.9866941176512043,0.10700628114460657,0.7171302186873121,0.703216024097676,1.4394823734718374,0.5779993340037763,1.391503257143311,1.1981134294171816,0.0023340086502566314,1.3368847163500719
0.4515510954696219,1.9509712635861942,0.4205475028262784,0.7293830072043153,0.7283400257807224,1.4775811400450765,0.5865115816630423,1.3373836492663247,1.4951731203066185,0.002318449391649726,1.2334605510034253
0.5250758270418736,1.574418774041929,0.44872267834066104,0.6881541887396014,0.728098439183707,1.4857369813509285,0.5836962755378335,1.4208760621553906,1.1022377577633595,0.0022826179769122974,1.3537084612575985
0.5106652989564463,2.261638950983877,0.3365291778504228,0.72014656697462,0.7252631605199228,1.4986434931657278,0.5394999364353716,1.3479283586833624,1.0785132884519173,0.0023630290226234747,1.660578615739614
0.46798695489531383,2.106681750328396,0.2021234747565662,0.673531239224753,0.7118258318994194,1.457772197141312,0.5402195420190692,1.445881162314986,1.5348366788123733,0.0024371067662956195,1.132032868968167
0.43485280124354175,1.7347234081226632,0.4590371593075494,0.678274344981648,0.6938074771494914,1.5588554534851575,0.5519615636300296,1.3336287886245795,1.615046857342869,0.002594924393940407,1.0557477188656974
0.5243663837423083,2.3494190350517163,0.2680458319541067,0.704321007626752,0.6991691765232632,1.5275283037102783,0.5275553191136569,1.3801671617000053,1.106247459418606,0.002319468985241838,1.6116161527909543
0.464808963421965,2.027002457583672,0.23050971200596543,0.6824835979727407,0.6963808923748632,1.4881351910438387,0.6096348295770586,1.4680826152317847,1.0538224089545196,0.0023031313032765566,1.547676195786343
0.5742116048478055,2.217165878369822,0.4248154954655716,0.6697219138015061,0.6912734054271131,1.5267409380199388,0.5732608332410455,1.350700862702603,1.4738610708603634,0.002369774082466029,1.3916977543738
0.552420705523109,1.8357425220276924,0.20712917581635218,0.709821352412148,0.6900921300320575,1.4350972393131813,0.6046653970312328,1.3771386885065584,1.602203766157385,0.002677773328893818,1.0863410054655158
